customerID,Churn
0536-ESJEP,No
4654-GGUII,No
6478-HRRCZ,No
8510-BBWMU,No
6857-TKDJV,No
2360-RDGRO,No
0584-BJQGZ,No
5134-IKDAY,Yes
1360-XFJMR,No
3070-DVEYC,Yes
5730-RIITO,No
9058-MJLZC,No
5707-ORNDZ,Yes
0902-XKXPN,No
5177-RVZNU,No
0056-EPFBG,No
8993-IZEUX,No
8696-JKZNU,Yes
5380-AFSSK,Yes
8190-ZTQFB,No
0931-MHTEM,No
2055-PDADH,Yes
7515-LODFU,No
0440-UEDAI,No
1337-BOZWO,No
0868-VJRDR,No
8714-EUHJO,Yes
6344-SFJVH,No
3950-VPYJB,No
8041-TMEID,No
7321-ZNSLA,No
6941-KXRRV,No
3721-CNEYS,Yes
8727-JQFHV,No
9475-NNDGC,No
1355-KUSBG,No
3688-FTHLT,No
0899-LIIBW,No
2568-OIADY,Yes
1384-RCUXW,No
5825-XJOCM,No
6848-YLDFR,No
8125-QPFJD,No
2320-YKQBO,No
1193-RTSLK,Yes
2302-ANTDP,Yes
5923-GXUOC,Yes
4973-RLZVI,No
7869-ZYDST,No
4501-UYKBC,No
1215-EXRMO,No
2305-MRGLV,No
8404-VIOMB,No
5233-GEEAX,Yes
2359-KLTEK,No
5304-EFJLP,No
2673-ZALNP,No
9184-GALIL,No
4393-RYCRE,No
9746-MDMBK,No
3162-ZJZFU,No
8404-GFGCZ,No
8875-AKBYH,No
4432-ADRLB,Yes
0533-UCAAU,No
1394-SUIUH,No
3521-MNKLV,No
2533-TIBIX,No
8993-PHFWD,Yes
1565-RHDJD,Yes
7137-RYLPP,Yes
3765-JXVKY,Yes
5092-STPKP,No
7330-WZLNC,Yes
0114-PEGZZ,No
3359-DSRKA,No
8639-NHQEI,No
7161-DFHUF,No
3957-LXOLK,Yes
3720-DBRWL,No
6635-MYYYZ,Yes
8565-WUXZU,No
5281-BUZGT,Yes
4994-OBRSZ,No
0562-FGDCR,No
2436-QBZFP,No
3420-YJLQT,No
6040-CGACY,No
6582-PLFUU,No
8242-PDSGJ,No
0264-CNITK,No
0089-IIQKO,No
7839-NUIAA,No
6075-QMNRR,No
5378-IKEEG,Yes
5966-EMAZU,No
0440-EKDCF,No
4774-HHGGS,No
2718-GAXQD,Yes
2055-BFOCC,No
8180-AKMJV,No
4298-OYIFC,No
5566-SOEZD,No
9842-EFSYY,No
2272-WUSPA,No
4584-LBNMK,No
3898-GUYTS,No
0930-EHUZA,No
6413-XKKPU,Yes
9975-SKRNR,No
3703-KBKZP,No
1449-XQEMT,Yes
2626-URJFX,Yes
4973-MGTON,No
3682-YEUWS,No
1223-UNPKS,No
2612-RRIDN,Yes
4735-ASGMA,Yes
3446-QDSZF,No
3669-LVWZB,Yes
6892-EZDTG,Yes
5117-IFGPS,No
7379-FNIUJ,No
1627-AFWVJ,No
9725-SCPZG,Yes
5884-GCYMI,Yes
3217-FZDMN,Yes
4486-EFAEB,No
0060-FUALY,No
7853-GVUDZ,Yes
7480-QNVZJ,Yes
6954-OOYZZ,No
7088-FBAWU,No
8313-AFGBW,No
3943-KDREE,Yes
9239-ZBZZV,Yes
3097-IDVPU,No
4398-HSCJH,Yes
2197-OMWGI,No
2303-PJYHN,No
9795-VOWON,No
1237-WIYYZ,No
1987-AUELQ,No
7852-LECYP,No
4430-UZIPO,Yes
4822-LPTYJ,No
8165-CBKXO,No
6527-PZFPV,No
4855-SNKMY,Yes
9593-CVZKR,No
8595-SIZNC,No
8008-HAWED,Yes
7124-UGSUR,Yes
1862-SKORY,Yes
5236-XMZJY,No
4827-DPADN,No
2694-CIUMO,No
5846-ABOBJ,No
1439-LCGVL,No
0909-SDHNU,No
4647-XXZAM,No
1502-XFCVR,Yes
7740-KKCXF,No
5360-XGYAZ,No
9692-TUSXH,Yes
7912-SYRQT,Yes
3557-HTYWR,No
4816-JBHOV,Yes
8920-NAVAY,No
1699-TLDLZ,No
5600-PDUJF,No
8292-TYSPY,Yes
0567-XRHCU,No
1867-BDVFH,Yes
2067-QYTCF,No
2359-QWQUL,Yes
9103-TCIHJ,Yes
7407-SUJIZ,No
9150-KPBJQ,No
0052-DCKON,No
3654-ARMGP,No
9699-UBQFS,No
9367-TCUYN,No
1261-FWTTE,No
3528-HFRIQ,No
0708-SJDIS,No
4140-WJAWW,Yes
2073-QBVBI,No
6928-ONTRW,No
3320-VEOYC,No
5231-FIQPA,No
6617-WLBQC,No
2599-CIPQE,No
6653-CBBOM,Yes
8774-GSBUN,No
7326-RIGQZ,No
1401-FTHFQ,No
3247-ZVOUO,Yes
0254-FNMCI,No
1848-LBZHY,No
6101-IMRMM,Yes
8118-TJAFG,No
5429-LWCMV,No
7298-IZWLY,No
9758-MFWGD,No
3955-JBZZM,No
1268-ASBGA,Yes
8943-URTMR,Yes
4815-TUMEQ,No
4713-LZDRV,Yes
9909-IDLEK,No
4092-OFQZS,No
1561-BWHIN,No
4325-NFSKC,Yes
9927-DSWDF,No
9500-LTVBP,No
7252-NTGSS,No
8149-AIQCG,No
1360-JYXKQ,No
2955-PSXOE,Yes
7762-URZQH,Yes
0899-WZRSD,No
3255-GRXMG,No
4828-FAZPK,No
6094-ZIVKX,No
6925-BAYGL,No
3262-EIDHV,No
7354-OIJLX,No
1376-HHBDV,No
6907-NZZIJ,Yes
6133-OZILE,No
4135-FRWKJ,No
2911-UREFD,Yes
3744-ZRRDZ,Yes
5673-TIYIB,Yes
6551-ZCOTS,No
7191-ADRGF,No
5018-LXQQG,No
6892-BOGQE,No
1602-IJQQE,Yes
4628-WQCQQ,Yes
1746-TGTWV,No
5995-SNNEW,No
8050-WYBND,No
2821-WARNZ,No
4879-GZLFH,No
1644-IRKSF,Yes
8314-HTWVE,No
9402-ROUMJ,No
2507-QZPQS,No
7159-NOKYQ,No
5707-ZMDJP,No
8779-YIQQA,No
7136-IHZJA,No
8966-OIQHG,No
7074-STDCN,No
3705-PSNGL,Yes
8739-QOTTN,No
1399-OUPJN,No
0277-BKSQP,No
6502-HCJTI,Yes
2606-RMDHZ,Yes
5774-XZTQC,No
2676-SSLTO,No
6266-QHOJZ,No
7269-JISCY,No
0363-SVHYR,No
8547-NSBBO,No
8258-GSTJK,Yes
6861-OKBCE,Yes
9940-RHLFB,Yes
6591-QGOYB,No
9070-BCKQP,No
6421-SZVEM,No
1328-EUZHC,No
2995-UPRYS,Yes
8878-RYUKI,No
9633-DENPU,No
7811-JIVPF,No
7113-HIPFI,No
8541-QVFKM,No
6686-YPGHK,Yes
1383-EZRWL,Yes
9258-CNWAC,No
5371-VYLSX,No
6374-AFWOX,No
4759-TRPLW,Yes
5317-FLPJF,No
7621-VPNET,No
6034-YMTOB,No
8563-IIOXK,Yes
4903-CNOZC,No
4353-HYOJD,No
8020-BWHYL,Yes
7267-FRMJW,No
2982-VPSGI,Yes
4188-FRABG,No
8199-ZLLSA,Yes
4128-ETESU,No
0620-DLSLK,No
4625-EWPTF,Yes
5980-NOPLP,Yes
3850-OKINF,No
6892-XPFPU,Yes
8010-EZLOU,Yes
1156-ZFYDO,No
3295-YVUSR,No
8016-NCFVO,No
4119-ZYPZY,No
5549-ZGHFB,No
7577-SWIFR,No
0303-WMMRN,No
6408-OTUBZ,No
5204-HMGYF,No
1078-TDCRN,No
3727-OVPRY,No
3797-FKOGQ,No
7622-NXQZR,No
6196-HBOBZ,No
3970-XGJDU,No
7017-VFULY,No
5562-YJQGT,No
8807-OPMBM,No
5439-WIKXB,No
9874-QLCLH,Yes
8294-UIMBA,No
8109-YUOHE,No
5840-NVDCG,No
8092-NLTGF,No
5928-QLDHB,No
9840-EFJQB,No
0696-UKTOX,No
4801-KFYKL,No
3472-OAOOR,No
6135-OZQVA,No
8062-YBDOE,Yes
2252-JHJGE,No
4188-PCPIG,No
6000-APYLU,Yes
7105-BENQF,No
7721-DVEKZ,No
3566-VVORZ,No
9507-HSMMZ,No
2480-SQIOB,No
0947-IDHRQ,Yes
7813-TKCVO,No
0128-MKWSG,No
3672-YITQD,Yes
4350-ZTLPI,No
9048-JVYVF,Yes
0361-HJRDX,No
5727-MYATE,No
3823-KYNQY,No
8988-ECPJR,Yes
7570-WELNY,No
3021-VLNRJ,No
3776-EKTKM,Yes
2080-CAZNM,No
1028-FFNJK,No
6907-FLBER,No
3001-UNBTL,No
5982-PSMKW,No
3507-GASNP,No
7096-ZNBZI,No
1902-XBTFB,Yes
1676-MQAOA,No
0786-IVLAW,No
7566-DSRLQ,No
0643-OKLRP,Yes
7245-JMTTQ,No
6050-IJRHS,No
6202-JVYEU,No
8591-TKMZH,No
0734-OXWBT,No
4282-ACRXS,No
0365-TRTPY,No
7349-ALMUX,No
9381-NDKME,Yes
6502-KUGLL,No
1841-YSJGV,No
2794-XIMMO,Yes
8382-SHQEH,Yes
3511-BFTJW,No
7668-XCFYV,No
2983-ZANRP,Yes
7845-URHJN,Yes
3034-ZBEQN,Yes
5018-HEKFO,No
2923-ARZLG,No
3976-NLDEZ,No
2282-YGNOR,No
5336-UFNZP,No
6854-EXGSF,No
1241-EZFMJ,No
9233-PSYHO,No
5376-PCKNB,No
8044-BGWPI,No
4060-LDNLU,No
3589-PPVKW,No
8327-LZKAS,Yes
5887-IKKYO,No
1075-BGWOH,Yes
1755-RMCXH,No
0302-JOIVN,Yes
3858-XHYJO,No
4299-SIMNS,No
7025-IWFHT,No
6261-LHRTG,No
7841-FCRQD,No
2056-EVGZL,No
8777-MBMTS,No
7753-USQYQ,No
5366-IJEQJ,Yes
7661-CPURM,No
6233-HXJMX,No
5902-WBLSE,No
1981-INRFU,Yes
4971-PUYQO,Yes
3239-TPHPZ,No
5115-GZDEL,No
3338-CVVEH,No
8485-GJCDN,Yes
2615-YVMYX,No
2851-STERV,No
4393-GEADV,No
8486-AYEQH,No
1527-SXDPN,Yes
6029-WTIPC,Yes
8634-CILSZ,Yes
5419-JKZNQ,No
2495-KZNFB,No
1409-PHXTF,No
4560-WQAQW,No
9591-YVTEB,No
9309-BZGNT,No
4274-DRSQT,No
2027-DNKIV,No
8075-GXIUB,No
2885-HIJDH,No
5424-RLQLC,No
6682-QJDGB,Yes
6507-DTJZV,No
8780-IXSTS,Yes
7673-BQGKU,No
6723-WSNTY,No
9530-EHPOH,Yes
2725-IWWBA,No
0345-HKJVM,Yes
1061-PNTHC,No
0394-YONDK,No
6574-MCOEH,No
7399-QHBJS,No
3049-SOLAY,Yes
0997-YTLNY,No
3317-HRTNN,Yes
9479-HYNYL,No
3235-ETOOB,Yes
9708-KFDBY,No
8058-INTPH,Yes
3642-GKTCT,No
0774-RMNUW,No
1334-PDUKM,No
0756-MPZRL,No
2242-MFOTG,No
2927-CVULT,No
2144-BFDSO,No
8745-PVESG,No
7647-GYYKX,No
5647-FXOTP,No
5569-OUICF,Yes
8821-XNHVZ,Yes
2082-OJVTK,Yes
9700-ISPUP,No
9839-ETQOE,No
6078-VESFR,No
9027-TMATR,No
5940-NFXKV,Yes
1941-HOSAM,No
9110-HSGTV,No
0704-VCUMB,No
6171-ZTVYB,No
8053-WWDRO,Yes
9564-KCLHR,Yes
1935-IMVBB,No
2535-PBCGC,No
2082-CEFLT,Yes
1470-PSXNM,No
1213-NGCUN,Yes
2498-XLDZR,No
9866-OCCKE,No
5338-YHWYT,No
7718-UPSKJ,No
8731-WBBMB,No
1448-CYWKC,No
7901-IIDQV,No
2690-DVRVK,No
5688-KZTSN,Yes
1270-XKUCC,No
0334-ZFJSR,No
2894-QOJRX,Yes
5747-PMBSQ,Yes
5583-EJXRD,No
4565-EVZMJ,No
3143-JQEGI,Yes
6386-SZZKH,Yes
3327-YBAKM,No
9441-QHEVC,No
6705-LNMDD,No
2580-ASVVY,No
3370-GQEAL,No
5032-USPKF,No
2982-IHMFT,Yes
3521-SYVOR,Yes
4254-QPEDE,No
6283-GITPX,No
9526-JAWYF,Yes
0771-CHWSK,No
9788-HNGUT,No
9495-REDIY,No
5375-XLDOF,No
1172-VIYBP,No
5649-VUKMC,Yes
6559-PDZLR,No
8992-OBVDG,No
4273-MBHYA,No
4724-WXVWF,No
5701-GUXDC,No
1460-UZPRJ,No
6082-GLJIX,No
5143-EGQFK,Yes
4919-IKATY,Yes
2495-TTHBQ,No
0485-ZBSLN,No
3810-PJUHR,No
9050-QLROH,Yes
0847-HGRML,No
8232-CTLKO,No
9227-YBAXE,No
6168-WFVVF,Yes
9860-LISIZ,No
0112-QAWRZ,No
0877-SDMBN,Yes
2786-GCDPI,No
4043-MKDTV,No
8065-YKXKD,Yes
9637-EIHEQ,Yes
9229-RQABD,No
8313-KTIHG,No
5320-BRKGK,No
6284-KMNUF,No
9689-PTNPG,Yes
9465-RWMXL,Yes
6229-UOLQL,No
2362-IBOOY,Yes
3137-LUPIX,No
0843-WTBXE,Yes
6143-JQKEA,No
8676-OOQEJ,No
5515-IDEJJ,Yes
9701-CDXHR,No
7450-NWRTR,Yes
8124-NZVGJ,No
2162-FRZAA,No
5376-DEQCP,Yes
5118-MUEYH,No
9095-HFAFX,Yes
5627-TVBPP,No
2379-ENZGV,Yes
3936-QQFLL,No
2589-AYCRP,No
4067-HLYQI,No
5124-EOGYE,No
5057-RKGLH,No
0292-WEGCH,No
8910-ICHIU,No
4097-YODCF,No
9715-WZCLW,No
9786-YWNHU,No
6407-GSJNL,No
6005-OBZPH,Yes
4049-ZPALD,No
7932-WPTDS,Yes
3733-UOCWF,No
6833-JMZYP,No
2722-VOJQL,Yes
1310-QRITU,No
8961-QDZZJ,No
9715-SBVSU,No
8490-BXHEO,No
7173-TETGO,No
7929-SKFGK,No
2300-RQGOI,No
3563-SVYLG,No
5228-EXCET,Yes
6435-VWCCY,No
4998-IKFSE,No
8630-QSGXK,No
2455-USLMV,No
7394-FKDNK,Yes
9488-FVZCC,No
6331-LWDTQ,Yes
5995-WWKKG,No
1597-FZREH,Yes
7879-CGSFV,No
9921-EZKBY,No
7432-FFVAR,No
7246-ZGQDF,No
7000-WCEVQ,Yes
0727-IWKVK,Yes
5959-BELXA,Yes
4456-RHSNB,No
3512-IZIKN,Yes
2481-SBOYW,No
7109-MFBYV,No
1833-TCXKK,No
1832-PEUTS,No
6141-OOXUQ,Yes
8660-BUETV,No
0580-PIQHM,No
5696-CEIQJ,No
7503-ZGUZJ,Yes
1696-HXOWK,No
3026-ATZYV,No
4012-YCFAI,No
2506-TNFCO,Yes
9970-QBCDA,No
8718-PTMEZ,Yes
9496-IVVRP,No
2207-OBZNX,Yes
2657-VPXTA,No
6551-VLJMV,No
1221-GHZEP,No
9289-LBQVU,No
6142-VSJQO,Yes
3458-IDMFK,No
6933-FHBZC,No
0221-NAUXK,No
9770-KXGQU,No
6437-UKHMV,Yes
6538-POCHL,No
6726-NNFWD,No
3002-WQZWT,No
4277-UDIEF,No
1208-NBVFH,No
4912-PIGUY,No
1114-CENIM,Yes
6060-DRTNL,Yes
2725-TTRIQ,No
3374-TTZTK,No
8990-ZXLSU,No
2275-RBYQS,No
8473-VUVJN,Yes
6289-CPNLD,Yes
5536-SLHPM,Yes
4419-UJMUS,No
7794-JASDG,No
7609-YBPXG,No
5519-TEEUH,No
7856-GANIL,No
0804-XBFBV,No
2676-OXPPQ,No
3703-TTEPD,No
2799-TSLAG,No
0196-VULGZ,Yes
8837-VVWLQ,Yes
2696-NARTR,Yes
2208-NKVVH,No
7614-QVWQL,Yes
1976-CFOCS,Yes
4631-OACRM,Yes
7139-JZFVG,No
4987-GQWPO,No
3755-JBMNH,Yes
1757-TCATG,No
6345-ULYRW,Yes
4776-XSKYQ,No
8048-DSDFQ,No
5753-QQWPW,No
6010-DDPPW,No
1809-DMJHQ,Yes
6693-FRIRW,No
6586-MYGKD,No
3173-NVMPX,No
0248-PGHBZ,No
0623-GDISB,No
2892-GESUL,No
6923-EFPNL,Yes
7472-EQOAV,No
9574-RKJIF,Yes
2043-WVTQJ,No
8034-RYTVV,No
3863-QSTYI,No
2619-WFQWU,Yes
5044-LRQAQ,No
1716-LSAMB,No
1333-PBMXB,No
6546-OPBBH,No
5985-BEHZK,No
9127-QRZMH,No
5919-VCZYM,No
9644-KVCNC,No
2137-DQMEV,No
8174-LNWMW,No
9279-CJEOJ,No
7964-VEXDG,No
2404-JIBFC,No
0778-NELLA,Yes
8029-XYPWT,No
4614-NUVZD,Yes
4632-PAOYU,No
3803-KMQFW,Yes
6804-GDMOI,Yes
2990-OGYTD,No
6646-JPPHA,No
9572-MTILT,Yes
7658-UYUQS,No
7880-XSOJX,No
9611-CTWIH,Yes
4589-IUAJB,No
0329-GTIAJ,Yes
8746-BFOAJ,No
8457-XIGKN,No
6072-NUQCB,No
6629-CZTTH,Yes
8838-GPHZP,No
8750-QWZAJ,No
5364-EVNIB,Yes
6918-UMQCG,No
0675-NCDYU,No
6339-DKLMK,No
1346-PJWTK,No
5088-QZLRL,No
8023-QHAIO,No
4397-FRLTA,No
3057-VJJQE,No
5087-SUURX,Yes
2302-OUZXB,No
8133-ANHHJ,No
2270-CHBFN,No
0013-EXCHZ,Yes
5982-FPVQN,No
9107-UKCKY,No
4654-ULTTN,No
5550-VFRLC,Yes
5546-BYZSM,No
1492-KGETH,No
4929-BSTRX,Yes
4163-HFTUK,No
8215-NGSPE,No
2225-ZRGSG,Yes
8859-YSTWS,No
5271-YNWVR,Yes
7601-DHFWZ,No
2657-ALMWY,Yes
6330-JKLPC,Yes
4667-OHGKG,Yes
1998-VHJHK,No
1707-HABPF,No
1660-HSOOQ,Yes
7253-UVNDW,Yes
0487-VVUVK,No
7228-OMTPN,Yes
5063-IUOKK,No
4508-OEBEY,No
0027-KWYKW,No
2308-STERM,No
5982-XMDEX,No
6284-AHOOQ,Yes
6051-PTVNS,No
2344-JMOGN,Yes
3799-ISUZQ,Yes
2877-VDUER,No
9152-AMKAK,No
1794-HBQTJ,Yes
9432-VOFYX,No
8049-WJCLQ,No
6586-PSJOX,No
2460-FPSYH,Yes
9705-ZJBCG,No
4818-DRBQT,Yes
1320-HTRDR,Yes
6847-KJLTS,No
9670-BPNXF,No
3913-FCUUW,No
3301-VKTGC,No
1493-AMTIE,Yes
9555-SAHUZ,No
0816-TSPHQ,No
9932-WBWIK,No
4619-EVPHY,No
5286-YHCVC,No
6424-ELEYH,Yes
4391-RESHN,Yes
9115-YQHGA,No
4462-CYWMH,No
8963-MQVYN,No
2458-EOMRE,No
9334-GWGOW,No
6821-BUXUX,Yes
5028-HTLJB,Yes
9801-GDWGV,Yes
6542-LWGXJ,No
5567-GZKQY,No
1222-LRYKO,No
2320-JRSDE,Yes
2087-QAREY,No
0601-WZHJF,Yes
4423-JWZJN,No
5143-WMWOG,Yes
6490-FGZAT,No
5393-RXQSZ,Yes
7452-FOLON,No
2320-TZRRH,No
0231-LXVAP,Yes
9444-JTXHZ,Yes
4942-VZZOM,No
5510-BOIUJ,Yes
7502-BNYGS,No
4291-HYEBC,No
6147-CBCRA,No
6047-SUHPR,No
4471-KXAUH,Yes
9752-ZNQUT,No
7638-QVMVY,Yes
1576-PFZIW,No
5666-MBJPT,No
7312-XSBAT,No
3096-GKWEB,No
2371-JQHZZ,No
0674-GCDXG,No
1121-QSIVB,No
4396-KLSEH,No
3244-DCJWY,Yes
2824-MYYBN,No
0875-CABNR,Yes
6345-HOVES,No
8318-LCNBW,No
6469-QJKZW,No
0147-ESWWR,No
1217-VASWC,No
7812-FZHPE,Yes
6370-ZVHDV,No
5915-DGNVC,No
6260-XLACS,No
3566-CAAYU,No
4983-CCWMC,No
9103-CXVOK,No
2896-TBNBE,No
4797-AXPXK,Yes
5229-PRWKT,Yes
6982-UQZLY,Yes
2522-WLNSF,No
3841-CONLJ,No
5057-LCOUI,Yes
0193-ESZXP,Yes
4475-NVTLU,No
4369-HTUIF,Yes
9386-LDCZR,No
9585-KKMFD,No
5399-ZIMKF,No
0336-KXKFK,No
5619-XZZKR,No
3948-FVVRP,No
5327-XOKKY,No
0983-TATYJ,No
1813-JYWTO,No
0156-FVPTA,Yes
1984-FCOWB,Yes
0654-HMSHN,Yes
6719-OXYBR,No
3312-ZWLGF,No
6476-YHMGA,No
5287-QWLKY,Yes
0795-XCCTE,No
0168-XZKBB,No
3785-NRHYR,No
5196-SGOAK,Yes
4537-DKTAL,No
7072-MBHEV,No
5602-BVFMK,No
6297-NOOPG,No
1891-UAWWU,Yes
8204-TIFGJ,No
8050-DVOJX,No
6108-OQZDQ,Yes
0363-QJVFX,Yes
8903-XEBGX,No
8169-SAEJD,No
9840-DVNDC,Yes
1089-XZWHH,No
2325-WINES,No
6064-ZATLR,No
3096-JRDSO,Yes
7824-PANSQ,No
8042-JVNFH,Yes
9648-BCHKM,No
2888-ADFAO,No
8707-HOEDG,No
3374-LXDEV,Yes
4072-IPYLT,No
7167-PCEYD,No
4936-YPJNK,No
1580-BMCMR,No
4817-KEQSP,No
6408-WHTEF,No
9251-AWQGT,No
8749-CLJXC,No
7989-VCQOH,No
5049-GLYVG,Yes
4199-QHJNM,No
8882-TLVRW,No
5883-GTGVD,Yes
5135-GRQJV,No
2384-OVPSA,No
1371-WEPDS,No
3580-GICBM,No
4817-QRJSX,Yes
9730-DRTMJ,No
4686-UXDML,No
3349-ANQNH,No
2398-YPMUR,Yes
0932-YIXYU,No
7480-SPLEF,No
7636-XUHWW,No
1431-CYWMH,No
5937-EORGB,No
6349-JDHQP,No
5539-HIVAK,No
5847-MXBEO,No
9985-MWVIX,Yes
4583-PARNH,No
1116-FRYVH,No
1421-HCERK,No
9633-XQABV,No
0716-BQNDX,No
1265-XTECC,Yes
1183-CANVH,No
1972-XMUWV,No
8679-LZBMD,No
3407-JMJQQ,No
6252-DFGTK,No
1539-LNKHM,No
8645-KOMJQ,No
0289-IVARM,No
9761-XUJWD,No
4057-FKCZK,No
4291-TPNFG,No
6087-YPWHO,No
3090-QFUVD,No
2237-ZFSMY,Yes
1722-LDZJS,No
1818-ESQMW,No
4871-JTKJF,Yes
1415-YFWLT,Yes
7401-RUBNK,No
0506-YLVKJ,No
8661-BOYNW,No
6711-VTNRE,Yes
4815-GBTCD,No
2805-AUFQN,No
0980-PVMRC,No
7233-DRTRF,No
3500-RMZLT,Yes
3873-NFTGI,No
1162-ECVII,No
7048-GXDAY,No
8571-ZCMCX,No
1169-WCVAK,No
4548-SDBKE,Yes
8066-POXGX,Yes
7129-CAKJW,No
8695-ARGXZ,No
3570-YUEKJ,No
4143-OOBWZ,Yes
1555-HAPSU,No
1697-NVVGY,No
7854-EKTJL,Yes
8464-EETCQ,No
2419-FSORS,No
8132-YPVBX,No
9102-IAYHT,Yes
6754-LZUKA,No
3422-LYEPQ,Yes
8099-MZPUJ,No
0787-LHDYT,No
2642-DTVCO,Yes
0374-IOEGQ,No
4361-JEIVL,Yes
3197-NNYNB,No
3396-DKDEL,No
1752-OZXFY,No
9066-QRSDU,No
9112-WSNPU,No
9867-NNXLC,No
5321-NTRKC,No
1363-TXLSL,Yes
9507-EXLTT,Yes
3161-GETRM,No
0402-OAMEN,No
6933-VLYFX,No
6754-WKSHP,No
9846-GKXAS,Yes
6017-PPLPX,Yes
4976-LNFVV,No
5055-MGMGF,No
4641-FROLU,No
2862-JVEOY,No
2969-QWUBZ,No
9822-BIIGN,No
2077-MPJQO,No
1534-OULXE,No
7136-RVDTZ,Yes
2971-SGAFL,No
1480-IVEVR,No
2905-KFQUV,No
4581-SSPWD,Yes
3370-HXOPH,No
9391-YZEJW,No
9958-MEKUC,No
0281-CNTZX,No
6927-WTFIV,Yes
4118-CEVPF,No
3398-ZOUAA,Yes
9114-VEPUF,No
7876-BEUTG,No
2338-BQEZT,No
9873-MNDKV,No
0378-NHQXU,Yes
8241-JUIQO,No
2194-IIQOF,No
4512-ZUIYL,Yes
9631-RXVJM,No
9584-EXCDZ,No
7969-AULMZ,Yes
5093-FEGLU,No
2621-UDNLU,No
7526-IVLYU,No
2428-HYUNX,No
9214-EKVXR,No
3410-MHHUM,No
0568-ONFPC,Yes
0733-VUNUW,Yes
4550-EVXNY,Yes
2122-YWVYA,No
2968-SSGAA,Yes
2296-DKZFP,No
4844-JJWUY,Yes
6777-TGHTM,Yes
8909-BOLNL,No
6603-YRDCJ,No
3538-WZPHD,Yes
3229-USWAR,No
2138-VFAPZ,No
6131-JLWZM,No
4785-QRJHC,Yes
0269-XFESX,No
1709-EJDOX,No
4316-XCSLJ,No
8610-WFCJF,Yes
9693-XMUOB,No
0383-CLDDA,No
4905-JEFDW,Yes
2709-UQGNP,No
3549-ZTMNH,No
7881-INRLC,Yes
8033-ATFAS,No
1635-NZATJ,No
0562-HKHML,No
8277-RVRSV,No
9943-VSZUV,No
0117-LFRMW,Yes
6172-FECYY,Yes
7054-ENNGU,No
1455-HFBXA,No
9402-CXWPL,No
1628-BIZYP,No
1965-AKTSX,Yes
0082-LDZUE,No
4786-UKSNZ,Yes
5343-SGUBI,No
0856-NAOES,No
1976-AZZPJ,No
7248-VZQLC,Yes
6156-UZDLF,No
3099-OONVS,No
9500-WBGRP,No
5183-KLYEM,No
5144-PQCDZ,No
8514-VZHEB,No
6625-IUTTT,No
9355-NPPFS,No
0068-FIGTF,No
5965-GGPRW,No
8035-PWSEV,No
2236-HILPA,No
1840-BIUOG,No
1356-MKYSK,No
6080-LNESI,No
1830-IPXVJ,No
5828-DWPIL,No
8398-TBIYD,No
0011-IGKFF,Yes
4192-GORJT,Yes
6496-SLWHQ,Yes
9912-GVSEQ,Yes
2931-FSOHN,No
9418-RUKPH,No
5383-MMTWC,Yes
9971-ZWPBF,No
4712-AUQZO,No
9711-FJTBX,No
2908-ZTPNF,No
7240-ETPTR,Yes
2202-CUYXZ,Yes
5995-OIGLP,Yes
8421-WZOOW,No
6261-RCVNS,Yes
7951-QKZPL,Yes
1414-YADCW,No
8756-RDDLT,No
2862-PFNIK,No
5816-QVHRX,No
4430-YHXGG,No
6888-SBYAI,No
7395-XWZOY,No
7169-YWAMK,No
3640-PHQXK,Yes
6877-LGWXO,Yes
6859-RKMZJ,No
2729-VNVAP,No
2957-JIRMN,No
2049-BAFNW,No
3842-QTGDL,No
7163-OCEQI,No
9782-LGXMC,No
5975-BAICR,No
8019-ENHXU,Yes
5167-GBFRE,Yes
9033-EOXWV,Yes
4673-KKSLS,No
4853-OITSN,No
9800-OUIGR,No
1324-NLTJE,Yes
2324-EFHVG,No
7094-MSZAO,No
1522-VVDMG,Yes
6907-CQGPN,No
0780-XNZFN,No
0239-OXEXL,No
2675-IJRGJ,No
7049-GKVZY,No
8577-QSOCG,No
3721-CNZHX,No
0212-ISBBF,No
9185-TQCVP,Yes
3585-YNADK,No
5271-DBYSJ,No
1099-GODLO,No
6828-HMKWP,No
5567-WSELE,Yes
1472-TNCWL,No
8063-RJYNF,Yes
0687-ZVTHB,Yes
2080-GKCWQ,No
9661-ACXBS,Yes
2193-SFWQW,No
5656-JAMLX,No
3462-BJQQA,No
0442-TDYUO,No
6733-LRIZX,No
9503-XJUME,No
4367-NHWMM,No
3727-RJMEO,Yes
3779-OSWCF,No
6736-DHUQI,No
3915-ODIYG,No
1360-RCYRT,No
2724-FJDYW,No
4451-RWASJ,No
6646-VRFOL,Yes
3460-TJBWI,No
5917-HBSDW,No
5685-IIXLY,Yes
5671-UUNXD,No
0956-ACVZC,No
2325-NBPZG,No
4250-ZBWLV,Yes
4482-FTFFX,No
8859-DZTGQ,No
0440-MOGPM,No
0020-JDNXP,No
3752-CQSJI,No
5025-GOOKI,No
4698-KVLLG,No
5095-AESKG,Yes
2887-JPYLU,No
4770-QAZXN,No
4896-CPRPF,No
1871-MOWRM,Yes
9714-EDSUC,No
2027-OAQQC,Yes
0282-NVSJS,No
9090-SGQXL,Yes
6595-YGXIT,Yes
7353-YOWFP,No
9835-ZIITK,Yes
8008-ESFLK,No
7537-CBQUZ,No
