age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
45,blue-collar,married,primary,no,323,yes,no,,13,may,276,2,-1,0,,no
41,blue-collar,married,secondary,no,429,yes,no,,13,may,244,1,-1,0,,no
37,admin.,married,secondary,no,36,yes,no,,13,may,428,1,-1,0,,no
46,services,divorced,primary,no,91,yes,no,,13,may,215,1,-1,0,,no
22,services,single,secondary,no,279,yes,no,,13,may,270,1,-1,0,,no
22,management,single,secondary,no,594,yes,no,,13,may,154,1,-1,0,,no
45,blue-collar,married,secondary,no,66,yes,no,,13,may,3366,3,-1,0,,no
36,admin.,married,secondary,no,-423,yes,yes,,13,may,106,1,-1,0,,no
34,blue-collar,single,primary,no,505,yes,no,,13,may,351,1,-1,0,,no
30,blue-collar,married,secondary,no,173,yes,no,,13,may,217,1,-1,0,,no
39,management,single,tertiary,no,595,yes,no,,13,may,427,1,-1,0,,no
34,management,married,tertiary,no,1557,yes,yes,,13,may,213,1,-1,0,,no
40,blue-collar,married,primary,no,-166,yes,no,,13,may,136,1,-1,0,,no
41,unemployed,married,primary,no,1483,yes,no,,13,may,227,1,-1,0,,no
49,retired,married,primary,no,2665,yes,no,,13,may,67,1,-1,0,,no
26,services,married,secondary,no,380,yes,no,,13,may,260,3,-1,0,,no
46,blue-collar,married,secondary,no,2485,yes,no,,13,may,174,4,-1,0,,no
59,retired,married,primary,no,5521,yes,yes,,13,may,94,1,-1,0,,no
59,retired,married,secondary,no,3382,yes,no,,13,may,806,1,-1,0,,no
42,management,married,tertiary,no,1823,yes,no,,13,may,31,1,-1,0,,no
32,technician,married,tertiary,no,463,yes,no,,13,may,128,2,-1,0,,no
55,technician,married,,no,1192,yes,no,,13,may,481,1,-1,0,,no
59,retired,married,secondary,no,2376,no,no,,13,may,766,1,-1,0,,no
48,management,married,tertiary,no,1949,yes,no,,13,may,683,2,-1,0,,yes
52,services,divorced,secondary,no,1635,yes,no,,13,may,730,1,-1,0,,no
51,admin.,single,secondary,no,3132,no,no,,13,may,459,1,-1,0,,no
32,services,married,secondary,no,3839,yes,no,,13,may,76,1,-1,0,,no
45,blue-collar,married,secondary,no,8680,yes,no,,13,may,503,1,-1,0,,no
29,technician,single,secondary,no,309,yes,no,,13,may,214,1,-1,0,,no
49,entrepreneur,married,primary,no,199,no,no,,13,may,113,2,-1,0,,no
42,self-employed,married,tertiary,no,5,yes,no,,13,may,853,1,-1,0,,no
27,blue-collar,married,secondary,no,0,yes,no,,13,may,296,1,-1,0,,no
47,blue-collar,married,primary,no,300,yes,no,,13,may,103,3,-1,0,,no
51,admin.,divorced,secondary,no,2195,yes,no,,13,may,59,1,-1,0,,no
27,blue-collar,single,secondary,no,1311,yes,no,,13,may,805,2,-1,0,,no
28,technician,single,secondary,no,26765,no,no,,13,may,210,8,-1,0,,no
45,admin.,married,secondary,no,985,yes,no,,13,may,390,1,-1,0,,no
53,admin.,divorced,secondary,no,592,yes,no,,13,may,151,1,-1,0,,no
53,blue-collar,married,secondary,no,1570,yes,no,,13,may,29,1,-1,0,,no
51,blue-collar,divorced,tertiary,no,257,yes,no,,13,may,190,1,-1,0,,no
48,blue-collar,married,secondary,no,705,no,no,,13,may,108,2,-1,0,,no
32,blue-collar,single,secondary,no,1940,yes,yes,,13,may,299,3,-1,0,,no
48,management,married,tertiary,no,489,yes,no,,13,may,60,1,-1,0,,no
26,management,married,tertiary,no,1531,yes,no,,13,may,129,4,-1,0,,no
47,blue-collar,married,primary,no,2466,yes,no,,13,may,142,2,-1,0,,no
47,blue-collar,married,,no,1045,yes,no,,13,may,411,2,-1,0,,no
31,services,married,secondary,no,413,yes,no,,13,may,65,1,-1,0,,no
40,blue-collar,married,secondary,no,598,yes,no,,13,may,69,11,-1,0,,no
53,blue-collar,divorced,primary,no,2477,yes,no,,13,may,175,2,-1,0,,no
33,management,married,secondary,no,-15,yes,no,,13,may,247,3,-1,0,,no
50,management,single,tertiary,no,1300,yes,no,,13,may,379,2,-1,0,,no
54,retired,married,secondary,no,2626,no,no,,13,may,151,2,-1,0,,no
29,admin.,single,secondary,no,-44,yes,no,,13,may,166,4,-1,0,,no
59,blue-collar,married,,no,-278,yes,no,,13,may,318,2,-1,0,,no
44,blue-collar,married,primary,no,617,yes,no,,13,may,227,2,-1,0,,no
37,admin.,married,secondary,no,1026,yes,no,,13,may,389,2,-1,0,,no
33,blue-collar,divorced,secondary,no,-238,yes,no,,13,may,73,2,-1,0,,no
40,entrepreneur,married,tertiary,no,1089,yes,yes,,13,may,195,5,-1,0,,no
57,retired,divorced,primary,no,515,yes,no,,13,may,288,2,-1,0,,no
45,blue-collar,married,secondary,no,2429,yes,no,,13,may,171,2,-1,0,,no
58,,divorced,secondary,no,3111,yes,no,,13,may,166,2,-1,0,,no
46,blue-collar,single,secondary,no,57,yes,no,,14,may,194,4,-1,0,,no
57,technician,divorced,secondary,no,0,yes,no,,14,may,360,2,-1,0,,no
57,services,single,secondary,no,2236,yes,no,,14,may,73,2,-1,0,,no
54,blue-collar,divorced,primary,no,2062,yes,no,,14,may,438,2,-1,0,,no
38,management,divorced,tertiary,no,547,yes,no,,14,may,137,4,-1,0,,no
46,retired,married,primary,no,1374,no,yes,,14,may,22,3,-1,0,,no
48,technician,married,,no,67,yes,no,,14,may,328,4,-1,0,,no
27,blue-collar,single,secondary,no,14,no,no,,14,may,72,2,-1,0,,no
44,blue-collar,married,secondary,no,0,yes,no,,14,may,101,2,-1,0,,no
54,technician,divorced,secondary,no,447,yes,no,,14,may,146,4,-1,0,,no
48,blue-collar,married,primary,no,5154,yes,no,,14,may,70,1,-1,0,,no
42,services,married,primary,no,5879,yes,no,,14,may,162,1,-1,0,,no
40,blue-collar,married,secondary,no,-31,yes,no,,14,may,117,4,-1,0,,no
31,admin.,married,secondary,no,752,yes,no,,14,may,178,1,-1,0,,no
52,management,married,tertiary,no,258,no,no,,14,may,188,1,-1,0,,no
34,technician,single,secondary,no,302,yes,no,,14,may,282,1,-1,0,,no
47,technician,divorced,secondary,no,4135,yes,no,,14,may,283,8,-1,0,,no
52,management,married,secondary,no,478,yes,no,,14,may,110,2,-1,0,,no
45,admin.,married,secondary,no,520,yes,no,,14,may,452,1,-1,0,,no
52,services,married,secondary,no,2257,yes,no,,14,may,203,1,-1,0,,no
53,,divorced,tertiary,no,2272,yes,no,,14,may,243,1,-1,0,,no
42,management,married,tertiary,no,1,no,no,,14,may,253,1,-1,0,,no
59,blue-collar,married,primary,no,259,yes,yes,,14,may,267,2,-1,0,,no
42,blue-collar,single,secondary,no,24,no,no,,14,may,229,1,-1,0,,no
40,admin.,married,secondary,no,1535,yes,no,,14,may,704,1,-1,0,,yes
41,blue-collar,married,secondary,no,923,yes,no,,14,may,249,2,-1,0,,no
47,management,married,tertiary,no,3158,yes,no,,14,may,282,1,-1,0,,no
41,admin.,married,secondary,no,3634,yes,no,,14,may,216,1,-1,0,,no
41,blue-collar,married,primary,no,2097,yes,no,,14,may,160,1,-1,0,,no
57,admin.,divorced,primary,no,628,yes,yes,,14,may,191,1,-1,0,,no
57,services,married,secondary,no,6874,yes,no,,14,may,356,1,-1,0,,no
42,admin.,married,secondary,yes,-1300,no,no,,14,may,89,1,-1,0,,no
28,management,single,tertiary,no,334,yes,no,,14,may,438,4,-1,0,,no
44,self-employed,divorced,secondary,no,80,yes,yes,,14,may,387,2,-1,0,,no
46,technician,divorced,secondary,no,3455,yes,no,,14,may,566,2,-1,0,,no
28,blue-collar,married,secondary,no,1238,yes,no,,14,may,246,1,-1,0,,no
56,blue-collar,married,secondary,no,881,yes,no,,14,may,225,2,-1,0,,no
47,self-employed,married,tertiary,no,4543,yes,no,,14,may,162,1,-1,0,,no
33,admin.,single,secondary,no,1613,yes,no,,14,may,565,1,-1,0,,no
45,entrepreneur,single,tertiary,no,1410,yes,no,,14,may,44,8,-1,0,,no
61,retired,married,secondary,no,4248,yes,no,,14,may,71,1,-1,0,,no
54,management,divorced,secondary,no,155,yes,no,,14,may,75,1,-1,0,,no
55,blue-collar,married,secondary,no,831,yes,no,,14,may,144,1,-1,0,,no
53,services,married,secondary,no,10749,yes,no,,14,may,221,1,-1,0,,no
38,services,single,secondary,no,7695,yes,no,,14,may,193,2,-1,0,,no
34,blue-collar,married,secondary,no,683,yes,no,,14,may,245,2,-1,0,,no
50,blue-collar,married,secondary,no,606,yes,no,,14,may,673,2,-1,0,,no
44,blue-collar,married,primary,no,0,yes,no,,14,may,220,7,-1,0,,no
36,admin.,married,secondary,no,998,yes,no,,14,may,1044,2,-1,0,,no
29,management,single,tertiary,no,1952,yes,no,,14,may,354,1,-1,0,,no
37,admin.,married,secondary,no,766,yes,no,,14,may,123,1,-1,0,,no
41,admin.,married,tertiary,no,5426,yes,no,,14,may,149,2,-1,0,,no
58,blue-collar,married,primary,no,1406,yes,no,,14,may,252,3,-1,0,,no
49,housemaid,single,primary,no,1158,yes,no,,14,may,159,3,-1,0,,no
41,blue-collar,married,primary,no,410,yes,no,,14,may,85,4,-1,0,,no
29,admin.,single,secondary,no,1028,yes,no,,14,may,343,1,-1,0,,no
41,technician,married,tertiary,no,744,yes,no,,14,may,125,1,-1,0,,no
41,blue-collar,married,primary,no,348,yes,no,,14,may,423,2,-1,0,,no
44,technician,divorced,secondary,no,976,yes,no,,14,may,302,2,-1,0,,no
43,admin.,divorced,secondary,no,738,yes,no,,14,may,71,4,-1,0,,no
46,technician,married,secondary,no,1465,yes,no,,14,may,86,2,-1,0,,no
49,blue-collar,married,primary,no,0,no,no,,14,may,370,2,-1,0,,no
52,services,married,secondary,no,989,yes,no,,14,may,260,2,-1,0,,no
36,blue-collar,married,,no,-389,yes,no,,14,may,76,9,-1,0,,no
34,management,married,tertiary,no,82,no,no,,14,may,94,6,-1,0,,no
41,blue-collar,divorced,secondary,no,5291,yes,no,,14,may,1423,3,-1,0,,yes
52,technician,married,secondary,no,598,no,no,,14,may,266,2,-1,0,,no
36,blue-collar,married,secondary,no,-406,yes,yes,,14,may,104,3,-1,0,,no
50,technician,married,tertiary,no,2938,yes,no,,15,may,170,5,-1,0,,no
42,unemployed,married,primary,no,259,yes,no,,15,may,155,6,-1,0,,no
49,admin.,single,secondary,no,2040,yes,no,,15,may,204,1,-1,0,,no
47,services,married,secondary,no,543,yes,no,,15,may,141,1,-1,0,,no
48,services,married,secondary,no,6127,yes,no,,15,may,97,1,-1,0,,no
45,blue-collar,married,secondary,no,4509,yes,no,,15,may,135,1,-1,0,,no
53,retired,married,tertiary,no,183,yes,no,,15,may,73,1,-1,0,,no
43,retired,married,secondary,no,56,yes,yes,,15,may,259,1,-1,0,,no
48,services,divorced,secondary,no,0,yes,yes,,15,may,263,1,-1,0,,no
44,management,married,tertiary,no,1033,yes,no,,15,may,71,1,-1,0,,no
58,services,married,secondary,no,0,yes,no,,15,may,183,5,-1,0,,no
40,services,divorced,secondary,no,1927,yes,no,,15,may,62,1,-1,0,,no
46,management,single,secondary,no,244,yes,no,,15,may,244,1,-1,0,,no
51,entrepreneur,married,tertiary,no,6659,yes,yes,,15,may,203,1,-1,0,,no
48,blue-collar,married,secondary,no,1913,yes,no,,15,may,115,1,-1,0,,no
41,blue-collar,divorced,primary,no,1563,yes,no,,15,may,112,1,-1,0,,no
47,management,married,primary,no,52,yes,yes,,15,may,140,1,-1,0,,no
44,entrepreneur,married,primary,no,276,yes,yes,,15,may,219,1,-1,0,,no
52,admin.,married,secondary,no,225,yes,no,,15,may,167,1,-1,0,,no
57,retired,married,primary,no,3123,yes,no,,15,may,178,1,-1,0,,no
41,services,married,secondary,no,957,yes,no,,15,may,326,4,-1,0,,no
59,blue-collar,married,primary,no,320,yes,no,,15,may,695,1,-1,0,,yes
44,blue-collar,married,,no,146,yes,no,,15,may,483,1,-1,0,,yes
42,management,single,tertiary,no,2124,yes,no,,15,may,161,3,-1,0,,no
57,entrepreneur,married,secondary,no,1037,yes,yes,,15,may,112,1,-1,0,,no
44,management,married,tertiary,no,2400,yes,no,,15,may,74,1,-1,0,,no
46,technician,divorced,tertiary,no,405,yes,no,,15,may,231,1,-1,0,,no
53,admin.,single,secondary,no,1178,yes,no,,15,may,295,2,-1,0,,no
54,services,married,,no,7864,yes,no,,15,may,145,4,-1,0,,no
42,blue-collar,married,primary,no,3405,yes,no,,15,may,221,2,-1,0,,no
2,blue-collar,single,secondary,no,874,yes,no,,15,may,68,5,-1,0,,no
50,management,married,tertiary,no,101,yes,no,,15,may,348,1,-1,0,,no
42,blue-collar,married,primary,no,-181,yes,no,,15,may,297,3,-1,0,,no
55,admin.,married,secondary,no,9039,yes,no,,15,may,187,6,-1,0,,no
40,services,married,primary,no,-9,yes,no,,15,may,920,2,-1,0,,yes
58,management,divorced,tertiary,no,577,no,no,,15,may,1244,3,-1,0,,no
34,admin.,single,secondary,no,1704,yes,no,,15,may,218,2,-1,0,,no
55,services,divorced,primary,no,2923,yes,no,,15,may,104,2,-1,0,,no
32,blue-collar,married,secondary,no,231,yes,no,,15,may,51,10,-1,0,,no
30,technician,married,tertiary,no,-256,yes,no,,15,may,51,5,-1,0,,no
56,management,married,tertiary,no,334,yes,no,,15,may,127,2,-1,0,,no
41,blue-collar,married,secondary,no,680,yes,no,,15,may,173,2,-1,0,,no
28,blue-collar,married,secondary,no,86,yes,yes,,15,may,918,1,-1,0,,no
58,admin.,divorced,secondary,no,1713,no,no,,15,may,544,2,-1,0,,no
41,management,married,tertiary,no,6060,yes,no,,15,may,71,2,-1,0,,no
60,services,married,,no,132,yes,no,,15,may,29,1,-1,0,,no
58,management,divorced,tertiary,no,347,no,no,,15,may,525,1,-1,0,,no
25,technician,single,tertiary,no,468,yes,no,,15,may,147,1,-1,0,,no
36,unemployed,married,secondary,yes,-318,yes,no,,15,may,133,2,-1,0,,no
41,services,married,secondary,no,714,yes,yes,,15,may,504,5,-1,0,,no
58,technician,married,,no,49,yes,no,,15,may,75,2,-1,0,,no
51,blue-collar,married,secondary,no,1779,yes,no,,15,may,99,2,-1,0,,no
38,housemaid,married,secondary,no,1372,yes,yes,,15,may,224,1,-1,0,,no
54,blue-collar,married,primary,no,24,yes,no,,15,may,34,1,-1,0,,no
44,technician,married,tertiary,no,4580,yes,no,,15,may,911,2,-1,0,,yes
41,technician,divorced,secondary,no,536,yes,no,,15,may,76,3,-1,0,,no
32,admin.,single,secondary,no,287,no,no,,15,may,465,3,-1,0,,no
48,blue-collar,married,primary,no,680,yes,no,,15,may,387,4,-1,0,,no
33,management,divorced,tertiary,no,893,yes,no,,15,may,279,9,-1,0,,no
54,management,married,primary,no,366,yes,no,,15,may,589,1,-1,0,,no
55,services,divorced,secondary,no,72,yes,yes,,15,may,384,4,-1,0,,no
27,blue-collar,single,secondary,no,228,yes,yes,,15,may,186,5,-1,0,,no
44,blue-collar,married,primary,no,0,yes,no,,15,may,226,6,-1,0,,no
42,admin.,married,secondary,no,679,yes,no,,15,may,194,2,-1,0,,no
31,technician,single,secondary,no,1819,yes,no,,15,may,226,2,-1,0,,no
33,management,single,secondary,yes,-174,yes,no,,15,may,156,5,-1,0,,no
43,management,married,tertiary,no,5670,yes,no,,15,may,184,2,-1,0,,no
31,blue-collar,divorced,secondary,no,1125,no,yes,,15,may,548,1,-1,0,,no
57,admin.,divorced,primary,no,1,no,no,,15,may,17,10,-1,0,,no
45,blue-collar,divorced,primary,no,749,yes,no,,15,may,242,6,-1,0,,no
58,management,married,tertiary,no,714,yes,no,,15,may,850,6,-1,0,,no
53,admin.,married,secondary,no,1739,yes,no,,15,may,103,3,-1,0,,no
59,admin.,divorced,secondary,no,975,yes,no,,15,may,263,4,-1,0,,no
61,retired,married,secondary,no,280,yes,no,,15,may,88,3,-1,0,,no
31,admin.,married,,no,-295,yes,no,,15,may,311,3,-1,0,,no
45,technician,married,secondary,no,89,yes,no,,15,may,175,2,-1,0,,no
58,management,married,tertiary,no,2360,no,no,,15,may,177,3,-1,0,,no
45,admin.,married,secondary,no,805,yes,no,,15,may,186,3,-1,0,,no
51,blue-collar,married,secondary,no,1414,yes,no,,15,may,241,2,-1,0,,no
50,blue-collar,married,secondary,no,6258,yes,no,,15,may,139,7,-1,0,,no
39,blue-collar,married,primary,no,186,yes,no,,16,may,208,3,-1,0,,no
32,technician,divorced,secondary,no,75,no,no,,16,may,129,1,-1,0,,no
40,technician,married,secondary,no,75,yes,no,,16,may,259,1,-1,0,,no
36,services,single,,no,281,yes,no,,16,may,515,1,-1,0,,yes
55,housemaid,married,primary,no,1000,yes,no,,16,may,178,1,-1,0,,no
41,blue-collar,married,,no,732,yes,no,,16,may,25,1,-1,0,,no
43,admin.,single,secondary,no,2539,yes,no,,16,may,529,4,-1,0,,no
45,technician,married,secondary,no,999,yes,no,,16,may,656,2,-1,0,,no
42,admin.,divorced,secondary,no,63,no,no,,16,may,88,6,-1,0,,no
26,blue-collar,married,secondary,no,246,yes,no,,16,may,1143,3,-1,0,,yes
46,management,married,secondary,no,36,yes,no,,16,may,250,1,-1,0,,no
51,blue-collar,married,primary,no,196,yes,no,,16,may,248,1,-1,0,,no
49,technician,married,secondary,no,1269,yes,no,,16,may,355,2,-1,0,,no
29,services,single,secondary,no,-142,yes,no,,16,may,140,1,-1,0,,no
40,admin.,single,secondary,no,739,yes,no,,16,may,132,1,-1,0,,no
34,services,divorced,secondary,no,169,yes,no,,16,may,260,1,-1,0,,no
43,management,married,secondary,no,-26,yes,no,,16,may,343,1,-1,0,,no
36,technician,single,tertiary,no,705,yes,no,,16,may,111,1,-1,0,,no
36,technician,married,tertiary,no,183,yes,no,,16,may,360,1,-1,0,,no
30,blue-collar,single,,no,194,yes,no,,16,may,410,1,-1,0,,no
30,admin.,married,secondary,no,40,yes,yes,,16,may,108,2,-1,0,,no
32,blue-collar,married,secondary,no,1197,yes,yes,,16,may,241,1,-1,0,,no
23,admin.,single,secondary,no,178,yes,no,,16,may,107,1,-1,0,,no
31,admin.,married,secondary,no,5,no,no,,16,may,102,1,-1,0,,no
39,blue-collar,married,primary,no,95,yes,no,,16,may,230,1,-1,0,,no
38,blue-collar,married,primary,no,467,yes,no,,16,may,379,1,-1,0,,no
34,technician,single,tertiary,no,586,yes,no,,16,may,489,2,-1,0,,no
35,blue-collar,married,secondary,no,53,yes,no,,16,may,258,2,-1,0,,no
52,technician,married,secondary,no,420,no,no,,16,may,112,4,-1,0,,no
58,technician,divorced,secondary,no,906,yes,yes,,16,may,155,3,-1,0,,no
53,blue-collar,married,primary,no,634,yes,no,,16,may,475,2,-1,0,,no
44,admin.,married,secondary,no,73,yes,no,,16,may,404,1,-1,0,,no
29,self-employed,single,secondary,no,272,yes,no,,16,may,123,3,-1,0,,no
27,management,single,tertiary,yes,-308,yes,no,,16,may,213,16,-1,0,,no
34,blue-collar,single,primary,no,85,no,no,,16,may,136,1,-1,0,,no
41,management,divorced,tertiary,no,647,yes,no,,16,may,270,1,-1,0,,no
60,management,married,tertiary,no,36,yes,no,,16,may,194,3,-1,0,,no
37,services,single,secondary,no,934,yes,no,,16,may,242,3,-1,0,,no
50,management,divorced,tertiary,no,318,yes,no,,16,may,788,2,-1,0,,no
56,entrepreneur,married,tertiary,no,1297,yes,no,,16,may,180,1,-1,0,,no
41,blue-collar,married,primary,no,208,yes,no,,16,may,315,3,-1,0,,no
45,blue-collar,married,primary,no,71,yes,no,,16,may,355,2,-1,0,,no
48,services,married,,no,1155,yes,no,,16,may,557,4,-1,0,,no
42,admin.,married,,no,642,yes,yes,,16,may,509,2,-1,0,,no
39,services,single,secondary,no,-388,yes,no,,16,may,1135,2,-1,0,,no
40,blue-collar,married,secondary,no,1161,yes,yes,,16,may,292,8,-1,0,,no
37,admin.,married,secondary,no,281,yes,no,,16,may,279,2,-1,0,,no
45,blue-collar,married,primary,no,137,yes,yes,,16,may,187,19,-1,0,,no
28,blue-collar,single,secondary,no,1112,yes,no,,16,may,827,2,-1,0,,no
43,admin.,single,tertiary,no,329,yes,no,,16,may,218,2,-1,0,,no
40,blue-collar,married,secondary,no,0,yes,no,,16,may,167,2,-1,0,,no
35,services,single,secondary,no,568,yes,no,,16,may,469,2,-1,0,,no
43,services,married,secondary,no,3608,yes,no,,16,may,165,6,-1,0,,no
46,services,married,secondary,no,271,yes,no,,16,may,134,4,-1,0,,no
52,self-employed,married,secondary,no,1066,yes,no,,16,may,65,3,-1,0,,no
35,admin.,single,secondary,no,368,yes,no,,16,may,218,3,-1,0,,no
37,management,single,secondary,no,792,yes,no,,16,may,1187,4,-1,0,,yes
36,management,married,secondary,no,122,yes,no,,19,may,39,7,-1,0,,no
38,blue-collar,married,secondary,no,660,yes,yes,,19,may,105,2,-1,0,,no
27,admin.,single,secondary,no,276,yes,no,,19,may,311,2,-1,0,,no
26,admin.,single,secondary,no,-326,yes,no,,19,may,128,3,-1,0,,no
50,management,divorced,primary,no,-6,yes,no,,19,may,92,2,-1,0,,no
26,technician,divorced,secondary,no,379,yes,yes,,19,may,501,3,-1,0,,no
54,services,married,secondary,no,2431,yes,no,,19,may,221,4,-1,0,,no
40,management,single,tertiary,no,2784,yes,no,,19,may,181,1,-1,0,,no
51,services,married,primary,no,8806,yes,no,,19,may,131,1,-1,0,,no
41,admin.,single,secondary,no,1020,yes,no,,19,may,882,1,-1,0,,yes
50,services,divorced,secondary,no,761,yes,no,,19,may,169,1,-1,0,,no
44,admin.,married,secondary,yes,-1249,yes,yes,,19,may,83,4,-1,0,,no
51,technician,single,secondary,no,4089,yes,no,,19,may,318,1,-1,0,,no
40,blue-collar,married,primary,no,3736,yes,no,,19,may,29,3,-1,0,,no
49,technician,married,secondary,no,4667,yes,no,,19,may,130,2,-1,0,,no
39,admin.,married,tertiary,no,259,yes,no,,19,may,27,1,-1,0,,no
56,blue-collar,married,secondary,no,316,yes,no,,19,may,27,1,-1,0,,no
32,unemployed,married,secondary,no,2996,yes,no,,19,may,68,1,-1,0,,no
28,technician,single,secondary,no,213,yes,no,,19,may,267,1,-1,0,,no
28,student,single,tertiary,no,80,yes,no,,19,may,234,1,-1,0,,no
40,unemployed,married,primary,no,3444,yes,no,,19,may,792,4,-1,0,,no
30,technician,single,secondary,no,18,no,no,,19,may,798,1,-1,0,,no
29,blue-collar,single,tertiary,no,1012,yes,no,,19,may,496,3,-1,0,,no
49,technician,married,secondary,no,2718,no,no,,19,may,114,2,-1,0,,no
28,blue-collar,married,secondary,no,1827,yes,no,,19,may,211,2,-1,0,,no
31,blue-collar,married,secondary,no,41,yes,no,,19,may,265,1,-1,0,,no
26,blue-collar,married,secondary,no,484,yes,no,,19,may,48,2,-1,0,,no
31,admin.,single,secondary,no,6042,yes,no,,19,may,228,1,-1,0,,no
26,blue-collar,single,secondary,no,-5,no,no,,19,may,260,1,-1,0,,no
30,management,married,tertiary,no,134,yes,no,,19,may,70,1,-1,0,,no
31,admin.,married,secondary,no,97,yes,no,,19,may,607,1,-1,0,,yes
54,blue-collar,married,secondary,no,-754,yes,no,,19,may,222,2,-1,0,,no
54,retired,divorced,primary,no,477,yes,no,,19,may,335,4,-1,0,,no
31,blue-collar,married,primary,no,2085,yes,yes,,19,may,488,3,-1,0,,no
30,blue-collar,single,,no,0,yes,no,,19,may,199,1,-1,0,,no
44,retired,married,secondary,no,181,yes,no,,19,may,131,6,-1,0,,no
55,technician,married,secondary,no,978,yes,no,,19,may,259,1,-1,0,,no
32,blue-collar,divorced,secondary,no,86,no,yes,,19,may,703,1,-1,0,,no
43,technician,single,tertiary,no,1017,yes,no,,19,may,257,2,-1,0,,no
48,blue-collar,married,primary,no,456,yes,yes,,19,may,289,1,-1,0,,no
48,blue-collar,married,secondary,no,841,yes,no,,19,may,215,1,-1,0,,no
34,blue-collar,married,primary,no,-288,yes,no,,19,may,643,1,-1,0,,no
43,blue-collar,married,secondary,no,1071,yes,no,,19,may,411,1,-1,0,,no
23,blue-collar,single,secondary,no,525,yes,no,,19,may,180,1,-1,0,,no
52,blue-collar,married,secondary,no,157,yes,yes,,19,may,107,2,-1,0,,no
49,blue-collar,married,primary,no,1536,yes,no,,19,may,400,2,-1,0,,no
